==============================================
   校长我来当 - 游戏全部文本（平台/工单审核用）
   版本: v3.7 (versionCode 29)
   包名: com.arktools.xiaozhang
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/stock/StockScreen.kt
3552. "确认发起"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/conference/ConferenceScreen.kt
3553. "确认发起推广"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/marketing/MarketingScreen.kt
3554. "确认安排"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/teacher/TeacherListScreen.kt
3555. "确认忽略"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/principal/PrincipalOfficeScreen.kt
3556. "确认报名"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/club/ClubScreen.kt
3557. "确认拆除"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/facility/FacilityScreen.kt
3558. "确认捐献"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/principal/PrincipalOfficeScreen.kt
3559. "确认操作"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/principal/PrincipalOfficeScreen.kt
3560. "确认策划"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/club/ClubScreen.kt
3561. "确认结束"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/gameover/GameOverDialog.kt
3562. "确认覆盖存档"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/save/SaveScreen.kt, app/src/main/java/com/arktools/xiaozhang/ui/settings/SettingsScreen.kt
3563. "确认解雇"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/teacher/TeacherListScreen.kt
3564. "确认阵容"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/CulturalFestMiniGame.kt
3565. "磁力大小不同"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/MiniGameViewModel.kt
3566. "磊"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/repository/TeacherRepositoryImpl.kt, app/src/main/java/com/arktools/xiaozhang/domain/engine/ConnectionManager.kt, app/src/main/java/com/arktools/xiaozhang/domain/model/Student.kt
3567. "礼貌婉拒"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
3568. "礼貌推脱"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/ConnectionManager.kt
3569. "社交"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/StudentAttributes.kt, app/src/main/java/com/arktools/xiaozhang/ui/student/StudentScreen.kt
3570. "社交媒体"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Marketing.kt
3571. "社交达人"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Student.kt
3572. "社会化学习"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/local/entity/TeachingMethodEntity.kt, app/src/main/java/com/arktools/xiaozhang/data/repository/ResearchRepositoryImpl.kt
3573. "社会捐赠"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/finance/FinancialReportManager.kt
3574. "社会服务"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/scholarship/ScholarshipManager.kt
3575. "社会服务声誉"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/reputation/ReputationManager.kt
3576. "社会民意调查支持"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/MiniGameViewModel.kt
3577. "社区开放日"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
3578. "社区救灾募捐"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
3579. "社区服务/慈善义演"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/clubactivity/ClubActivityManager.kt
3580. "社区服务和公益活动"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/club/ClubManager.kt
3581. "社区贡献、志愿服务、公益项目"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/reputation/ReputationManager.kt
3582. "社团"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/autohandle/AutoHandleManager.kt, app/src/main/java/com/arktools/xiaozhang/ui/club/ClubScreen.kt, app/src/main/java/com/arktools/xiaozhang/ui/event/EventViewModel.kt
3583. "社团创建申请"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/GameEngine.kt
3584. "社团审批"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/principal/PrincipalOfficeScreen.kt
3585. "社团开放日"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/clubactivity/ClubActivityManager.kt
3586. "社团成就"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/GameEngine.kt
3587. "社团文化节"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/clubactivity/ClubActivityManager.kt
3588. "社团活动"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/main/MainScreen.kt, app/src/main/java/com/arktools/xiaozhang/ui/overview/OverviewScreen.kt
3589. "社团活动中心"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/club/ClubScreen.kt
3590. "社团由学生申请创建，校长签字审批"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/club/ClubScreen.kt
3591. "社团申请"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/autohandle/AutoHandleManager.kt
3592. "社团竞赛获奖"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/GameEngine.kt
3593. "社团管理"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/club/ClubScreen.kt
3594. "社团管理与竞赛"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/overview/OverviewScreen.kt
3595. "神州平安"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/repository/StockRepositoryImpl.kt, app/src/main/java/com/arktools/xiaozhang/data/save/SaveManager.kt
3596. "禁止带手机进校园"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/MiniGameViewModel.kt
3597. "离职"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/autohandle/AutoHandleManager.kt, app/src/main/java/com/arktools/xiaozhang/domain/engine/GameEngine.kt, app/src/main/java/com/arktools/xiaozhang/ui/event/EventViewModel.kt, app/src/main/java/com/arktools/xiaozhang/ui/gameover/GameOverDialog.kt, app/src/main/java/com/arktools/xiaozhang/ui/teacher/TeacherListScreen.kt
3598. "秀英"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/ConnectionManager.kt
3599. "秋季"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/seasonal/SeasonalActivityManager.kt
3600. "秋季学期"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/SemesterCalendar.kt
3601. "科员"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/alumni/AlumniScreen.kt
3602. "科学展"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/SemesterCalendar.kt
3603. "科学展获奖"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
3604. "科学展览反响一般，下次需要更好准备。"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/MiniGameViewModel.kt
3605. "科学展览圆满成功！"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/MiniGameViewModel.kt
3606. "科学展览大放异彩！多个项目获奖！🏆"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/MiniGameViewModel.kt
3607. "科学展览顺利举办。"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/MiniGameViewModel.kt
3608. "科学探索社"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/club/ClubManager.kt
3609. "科学殿堂"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/achievement/Achievement.kt
3610. "科学研究"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/alumni/AlumniNetwork.kt, app/src/main/java/com/arktools/xiaozhang/domain/employment/EmploymentMarket.kt
3611. "科室主任"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/alumni/AlumniScreen.kt
3612. "科技"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/repository/StockRepositoryImpl.kt, app/src/main/java/com/arktools/xiaozhang/domain/clubactivity/ClubActivityManager.kt
3613. "科技互联网"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/employment/EmploymentMarket.kt
3614. "科技公司CTO"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/alumni/AlumniScreen.kt
3615. "科技兴教"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/achievement/Achievement.kt
3616. "科技创新社"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/club/ClubManager.kt
3617. "科技展览"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/seasonal/SeasonalActivityManager.kt
3618. "科技教育示范"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
3619. "科技行业"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/alumni/AlumniNetwork.kt
3620. "科目"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/teacher/TeacherViewModel.kt
3621. "科研中心"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/expansion/CampusExpansionManager.kt
3622. "科长"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/alumni/AlumniScreen.kt
3623. "租用附近会议中心作为临时教室，考试如期进行"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CrisisScenarioManager.kt
3624. "秦凯"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/scholarship/ScholarshipManager.kt
3625. "积极扩招（声誉+500，教师压力增大）"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
3626. "积极申报（花费1万准备材料，有望获得15万资助）"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
3627. "积极采纳（声誉+300）"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
3628. "积累教研点数来解锁新的教学方法，提升教学质量和招生效率。"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/components/EmptyState.kt
3629. "程"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Student.kt
3630. "稳住！💪"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/MiniGameViewModel.kt
3631. "稳健"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/ranking/RankingScreen.kt
3632. "稳健发展"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/competitor/Competitor.kt
3633. "稳定"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/teacherdev/TeacherDevelopmentManager.kt
3634. "稳定发挥，无额外加成"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/minigame/MiniGameModels.kt
3635. "空"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/menu/MainMenuScreen.kt, app/src/main/java/com/arktools/xiaozhang/ui/settings/SettingsScreen.kt
3636. "空存档"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/SaveSlot.kt
3637. "空存档 — 可在此保存游戏进度"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/save/SaveScreen.kt
3638. "空调系统需要维护"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/PressureSystemManager.kt
3639. "突发传染病疫情"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CrisisScenarioManager.kt
3640. "突发危机"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/principal/PrincipalOfficeScreen.kt
3641. "立即停业整顿食堂 + 送学生就医 + 主动报告卫生局"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CrisisScenarioManager.kt
3642. "立即全校停课一周，启动线上教学"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CrisisScenarioManager.kt
3643. "立即启动应急预案：安排车辆接送学生，教师护送到安全区域"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CrisisScenarioManager.kt
3644. "立即招聘新教师"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/GameOverDetector.kt
3645. "立即改善伙食（花费2万，声誉+300）"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/ConnectionManager.kt
3646. "立即约见双方家长，启动校内调查，安排心理辅导"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CrisisScenarioManager.kt
3647. "立即请专业会计师事务所做审计，用第三方报告自证清白"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CrisisScenarioManager.kt
3648. "立竿见影但学生怨声载道"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/PressureSystemManager.kt
3649. "立项中"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Course.kt
3650. "竞争士气"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/ranking/RankingScreen.kt
3651. "竞争排行"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/ranking/RankingScreen.kt
3652. "竞赛"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/club/ClubScreen.kt
3653. "竞赛冲刺"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Course.kt
3654. "竞赛式教学"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/local/entity/TeachingMethodEntity.kt, app/src/main/java/com/arktools/xiaozhang/data/repository/ResearchRepositoryImpl.kt
3655. "竞赛班"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Course.kt
3656. "竣工验收"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/expansion/CampusExpansionManager.kt
3657. "第1节"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/timetable/TimetableScreen.kt
3658. "第2节"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/timetable/TimetableScreen.kt
3659. "第3节"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/timetable/TimetableScreen.kt
3660. "第4节"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/timetable/TimetableScreen.kt
3661. "第5节"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/timetable/TimetableScreen.kt
3662. "第6节"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/timetable/TimetableScreen.kt
3663. "第7节"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/timetable/TimetableScreen.kt
3664. "第8节"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/timetable/TimetableScreen.kt
3665. "第七天，舆论热度开始降温。但这次事件暴露出学校在公关和沟通方面的不足。"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CrisisScenarioManager.kt
3666. "第三天，事态升级。有教师开始在社交媒体上发布'学校压榨教师'的帖子，"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CrisisScenarioManager.kt
3667. "等..."
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/SportsDayMiniGame.kt
3668. "等待9月招生季或通过营销提升声誉"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/GameOverDetector.kt
3669. "等待你完成教学配置..."
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/tutorial/TutorialOverlay.kt
3670. "等待你招聘教师..."
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/tutorial/TutorialOverlay.kt
3671. "等待学生入学中..."
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/tutorial/TutorialOverlay.kt
3672. "等待提示出现时点击！"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/minigame/MiniGameModels.kt
3673. "等待时机..."
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/SportsDayMiniGame.kt
3674. "等正式消息出来再说"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
3675. "等级"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/exam/ExamScreen.kt
3676. "等级不足"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/studentlife/StudentLifeScreen.kt
3677. "等级认定"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/government/GovernmentInspectionManager.kt
